Data,Open,High,Low,Close,BTC-USD,SMA50,SMA200,RSI,ATR,Volume,VolumeAvg20,Azione,Livello_Rischio
2018-08-09,6282.5,6633.21,6177.51,6546.45,6546.45,6917.6792000000005,8195.56515,37.51676519837582,382.0048062781999,13980.70056404,10758.6879148935,VENDI,ALTO
2018-08-10,6546.46,6584.8,6015.0,6146.01,6146.01,6906.2192,8172.461700000001,32.47923588055737,395.4187486868999,8064.70939768,10907.9564223275,VENDI,ALTO
2018-08-11,6146.01,6485.76,6003.0,6235.56,6235.56,6909.734,8149.5148,34.59428623679372,401.6574094949785,10153.23416272,11135.657174210499,VENDI,ALTO
2018-08-12,6236.0,6482.0,6169.46,6316.01,6316.01,6912.488399999999,8124.3108999999995,36.51816618731216,395.2918802453372,8324.09104131,10929.365553353,VENDI,ALTO
2018-08-13,6316.0,6544.99,6139.57,6253.67,6253.67,6914.562000000001,8099.9892500000005,35.64325283702492,396.0153173706703,10604.12278957,10477.77123138,VENDI,ALTO
2018-08-14,6253.67,6258.32,5900.0,6195.01,6195.01,6913.5419999999995,8075.52985,34.79841094709889,393.3227947013367,17742.68279169,10629.20983209,VENDI,ALTO
2018-08-15,6195.0,6636.0,6189.0,6269.01,6269.01,6917.4421999999995,8050.279900000001,36.83248266246399,397.1568807940984,17786.54579416,10925.0610793505,VENDI,ALTO
2018-08-16,6269.01,6475.01,6200.0,6315.9,6315.9,6921.116800000001,8024.179399999999,38.14918231944601,388.43210359451996,8976.04113374,10774.295533124,VENDI,ALTO
2018-08-17,6315.9,6585.5,6290.39,6585.49,6585.49,6935.7934,8001.491800000001,45.21932996809362,381.76623905205423,10776.85436559,11106.085733165999,VENDI,ALTO
2018-08-18,6585.5,6613.23,6312.0,6396.64,6396.64,6939.679,7983.5,41.62943723664906,376.01365054833605,6974.44185927,11242.819810915,VENDI,ALTO
2018-08-19,6396.63,6547.34,6328.45,6489.53,6489.53,6941.805799999999,7965.447699999999,43.9850190805457,364.7905326520264,4472.17616704,10937.9803730315,VENDI,ALTO
2018-08-20,6489.53,6525.0,6227.71,6258.74,6258.74,6939.990600000001,7951.670249999999,39.698443329760295,359.96906603402454,7905.42302586,10703.032783668,VENDI,ALTO
2018-08-21,6258.74,6490.0,6249.12,6475.89,6475.89,6937.2726,7940.112099999999,45.117993362728896,351.46270417445135,6860.90002944,10453.403279542501,VENDI,ALTO
2018-08-22,6475.89,6890.65,6250.0,6359.99,6359.99,6934.42,7925.712049999999,42.901747321496174,372.1189395905619,17611.22588439,10988.094654584498,VENDI,ALTO
2018-08-23,6359.99,6568.37,6348.69,6526.36,6526.36,6933.1978,7917.5043,46.931524841809455,361.23044390552184,6998.97316777,10783.800702853001,VENDI,ALTO
2018-08-24,6526.36,6725.0,6451.55,6690.88,6690.88,6936.356400000001,7916.43275,50.64132179614863,354.96041219798457,7427.5446068,10658.490417707499,VENDI,ALTO
2018-08-25,6690.88,6790.0,6668.0,6737.52,6737.52,6939.1068,7911.67805,51.67272938782818,338.3203827552714,4930.16607076,10592.818725793,VENDI,ALTO
2018-08-26,6737.52,6773.0,6572.0,6709.98,6709.98,6938.2408000000005,7907.349200000001,50.995110631711945,328.5117839870377,5009.10271396,10395.4713906465,VENDI,ALTO
2018-08-27,6709.98,6947.6,6654.13,6911.9,6911.9,6942.439399999999,7900.8182,55.59316327696254,326.008799416535,7307.58523518,10202.5935707505,VENDI,ALTO
2018-08-28,6911.9,7128.0,6864.96,7071.01,7071.01,6950.5794,7892.8182,58.86819224101305,321.51102802963965,11880.45612553,9689.348846325,MANTIENI STATO ATTUALE,ALTO
2018-08-29,7071.01,7119.0,6907.42,7030.9,7030.9,6965.1234,7885.235250000001,57.71267512589128,313.6588117418082,7712.75849986,9375.951743116,MANTIENI STATO ATTUALE,ALTO
2018-08-30,7030.92,7048.66,6790.0,6983.0,6983.0,6976.9826,7879.7853000000005,56.291632639655774,309.7303251888219,8327.34545381,9389.083545922502,MANTIENI STATO ATTUALE,ALTO
2018-08-31,6983.0,7090.46,6884.49,7015.01,7015.01,6992.287799999999,7870.49895,57.052671537972095,302.3188733896203,7857.29840392,9274.2867579825,MANTIENI STATO ATTUALE,ALTO
2018-09-01,7015.01,7275.0,7010.98,7191.08,7191.08,7011.7836,7863.854299999999,61.06810293428838,299.58323957607604,6276.18561687,9171.8914867605,MANTIENI STATO ATTUALE,ALTO
2018-09-02,7191.07,7328.99,7130.0,7295.0,7295.0,7032.710599999999,7852.9644,63.25198128347977,292.3980081777849,5891.96980364,8936.283837464,MANTIENI STATO ATTUALE,ALTO
2018-09-03,7294.99,7339.52,7192.99,7256.98,7256.98,7050.8756,7839.09315,61.88425035244652,281.9788647365146,6133.07725249,8355.803560504,MANTIENI STATO ATTUALE,ALTO
2018-09-04,7256.48,7402.5,7229.94,7360.0,7360.0,7063.4994,7825.0557,64.14655722914212,274.1632315410493,7999.76955668,7866.464748629999,MANTIENI STATO ATTUALE,ALTO
2018-09-05,7359.99,7384.0,6664.07,6687.96,6687.96,7050.9583999999995,7802.888000000001,45.27021422066578,306.00371500240294,16381.47246369,8236.7363151275,MANTIENI STATO ATTUALE,ALTO
2018-09-06,6687.96,6703.73,6272.73,6495.0,6495.0,7033.2786,7783.4628,41.49455754450451,314.9320210736599,18836.77907471,8639.7325505835,VENDI,ALTO
2018-09-07,6495.0,6530.0,6325.0,6395.01,6395.01,7011.7786,7759.73785,39.64916827959779,307.07973385411276,8369.22939503,8709.471927371498,VENDI,ALTO
2018-09-08,6395.01,6460.0,6116.0,6188.0,6188.0,6988.849400000001,7734.5,36.07239606673606,309.7168957216761,7581.68777214,8864.9475076265,VENDI,ALTO
2018-09-09,6188.0,6450.0,6147.0,6235.01,6235.01,6965.3896,7713.4037,37.45231026671861,309.2371174558421,6356.67380803,8787.510046735,VENDI,ALTO
2018-09-10,6235.02,6375.13,6221.49,6300.0,6300.0,6943.4336,7695.7537,39.399815234859346,298.1230376375677,7028.65453232,8795.897771879,VENDI,ALTO
2018-09-11,6300.0,6405.0,6176.76,6282.53,6282.53,6914.6824,7676.4414,39.04785344539568,293.1313920920271,7512.79094263,8290.976024791,VENDI,ALTO
2018-09-12,6282.53,6340.94,6191.1,6326.0,6326.0,6873.4924,7659.628299999999,40.4727988139444,282.8962926568823,7428.99131549,8312.476932177,VENDI,ALTO
2018-09-13,6326.0,6530.0,6323.64,6485.99,6485.99,6840.069199999999,7644.0683,45.5208889767985,277.42941460996207,9800.75125525,8431.1372645995,VENDI,ALTO
2018-09-14,6485.99,6580.0,6378.05,6478.04,6478.04,6810.9902,7624.9585,45.315245494124625,272.03802785210763,7691.81053625,8569.219487874001,VENDI,ALTO
2018-09-15,6478.05,6565.0,6470.0,6518.68,6518.68,6777.6795999999995,7604.719050000001,46.64225172859799,259.39245443409993,3404.11751484,8488.970227918,VENDI,ALTO
2018-09-16,6518.68,6521.75,6323.68,6498.0,6498.0,6743.0616,7585.6727,46.0301402646585,255.0122791173785,3520.8035532,8299.631143819,VENDI,ALTO
2018-09-17,6498.0,6529.75,6207.55,6250.7,6250.7,6703.7488,7562.4466,39.37535885259963,259.81140203756576,9335.4497769,8172.380826387501,VENDI,ALTO
2018-09-18,6250.71,6384.04,6228.0,6335.7,6335.7,6667.0626,7539.1251,42.45485508702476,252.3991590348825,6137.36794174,8093.6112984815,VENDI,ALTO
2018-09-19,6335.69,6511.0,6106.37,6386.94,6386.94,6640.256000000001,7513.8973,44.29191616442152,263.2727905323909,10754.09693733,8214.9488726575,VENDI,ALTO
2018-09-20,6386.95,6530.0,6337.0,6493.11,6493.11,6618.038400000001,7489.013350000001,47.99638401355957,258.253305494363,6819.60351487,8163.064128205,VENDI,ALTO
2018-09-21,6493.11,6777.1,6492.5,6750.0,6750.0,6602.36,7465.875650000001,55.67655942174134,260.1352122447657,11391.70322303,8418.840008513,MANTIENI STATO ATTUALE,ALTO
2018-09-22,6750.0,6823.0,6628.01,6707.33,6707.33,6588.225,7445.9123,54.24356034320822,255.481982798711,5315.7868296,8390.030859811,MANTIENI STATO ATTUALE,ALTO
2018-09-23,6707.34,6777.0,6660.05,6696.99,6696.99,6582.064800000001,7429.77225,53.881653317794836,245.58684117023165,3506.51220124,8258.702607248499,MANTIENI STATO ATTUALE,ALTO
2018-09-24,6696.99,6716.16,6555.99,6582.09,6582.09,6573.106400000001,7416.1582499999995,49.8977060610504,239.4856382295008,5562.20172954,8136.8242158915,MANTIENI STATO ATTUALE,ALTO
2018-09-25,6582.09,6582.1,6320.5,6436.89,6436.89,6563.0842,7402.0677000000005,45.33581065380049,241.0652354988222,9533.99965627,7794.4505755205,MANTIENI STATO ATTUALE,ALTO
2018-09-26,6435.0,6537.26,6380.62,6455.66,6455.66,6557.833,7390.3688,46.02281161070054,235.03486153462066,5910.04399306,7148.113821438,VENDI,ALTO
2018-09-27,6455.65,6734.79,6430.0,6680.01,6680.01,6565.7832,7376.099450000001,53.538878006953084,240.0173714250049,7878.87406105,7123.5960547390005,MANTIENI STATO ATTUALE,ALTO
2018-09-28,6680.01,6786.73,6528.13,6620.01,6620.01,6567.2544,7363.5995,51.474531432639935,241.34470203750453,9039.12902254,7196.468117258999,MANTIENI STATO ATTUALE,ALTO
2018-09-29,6620.01,6620.01,6452.02,6581.0,6581.0,6575.9542,7350.77745,50.12138198135994,236.10508046339706,4371.91544933,7097.230199323999,MANTIENI STATO ATTUALE,ALTO
2018-09-30,6581.0,6642.28,6523.0,6605.0,6605.0,6583.342999999999,7342.76735,50.975246094039825,227.76043185886869,3698.72106704,6930.733526060001,MANTIENI STATO ATTUALE,ALTO
2018-10-01,6605.0,6639.33,6474.9,6572.83,6572.83,6588.4794,7334.331549999999,49.745949782611575,223.23682958323525,7146.81077109,6912.434517483,MANTIENI STATO ATTUALE,ALTO
2018-10-02,6572.83,6591.37,6452.0,6498.46,6498.46,6593.375199999999,7325.44885,46.92844406181925,217.2463417558613,5444.03636431,6813.186769924,VENDI,ALTO
2018-10-03,6498.47,6507.95,6398.96,6466.03,6466.03,6598.7956,7318.491000000001,45.7126027943072,209.51374591615692,6264.41952033,6636.370183178,VENDI,ALTO
2018-10-04,6466.03,6603.01,6454.38,6547.45,6547.45,6604.3644,7310.268250000001,49.266496328968934,205.16490692214572,6676.80282302,6585.6197975165005,VENDI,ALTO
2018-10-05,6547.45,6641.0,6510.58,6593.94,6593.94,6609.925200000001,7300.29295,51.22973734753069,199.8259849991353,5347.26443214,6682.7771433815,VENDI,ALTO
2018-10-06,6593.94,6594.39,6536.0,6552.43,6552.43,6609.264,7288.5551000000005,49.391878400122586,189.72341464205422,2725.25647489,6642.999789466,VENDI,ALTO
2018-10-07,6552.42,6585.01,6491.81,6570.0,6570.0,6612.7312,7276.94605,50.20615032856799,182.82888502476462,2625.49820988,6307.502211115,VENDI,ALTO
2018-10-08,6569.99,6681.19,6545.63,6608.07,6608.07,6615.102000000001,7266.4109499999995,52.00798135630344,179.45253609442426,5447.87548657,6273.0275883565,VENDI,ALTO
2018-10-09,6607.53,6612.86,6552.5,6589.48,6589.48,6621.716799999999,7254.72285,51.036794177135306,170.94592637339392,4580.90974272,5964.368228626,VENDI,ALTO
2018-10-10,6589.48,6591.32,6445.48,6524.56,6524.56,6622.6902,7244.68895,47.687730518668126,169.1526459181515,6387.67198644,5942.771652204499,VENDI,ALTO
2018-10-11,6524.56,6524.56,6033.34,6154.69,6154.69,6618.5842,7233.1974,33.99903899058391,192.15745692399784,20730.76349424,6409.724665765,VENDI,ALTO
2018-10-12,6154.68,6235.2,6111.97,6188.01,6188.01,6611.8171999999995,7223.41245,35.787243415189934,187.23406714371225,5574.64739116,6422.667693843,VENDI,ALTO
2018-10-13,6188.01,6212.0,6178.0,6196.0,6196.0,6601.919599999999,7215.4244,36.2333993165746,176.28877663344707,3842.85929097,6439.4850483294995,VENDI,ALTO
2018-10-14,6196.01,6288.45,6151.0,6183.49,6183.49,6590.839,7206.62825,35.81382275326443,173.51457830248654,3763.1183462,6349.5308791625,VENDI,ALTO
2018-10-15,6183.52,6810.0,6151.58,6440.42,6440.42,6585.447799999999,7203.430349999999,48.901257860330304,208.15067985230894,21436.33656382,6944.64772454,VENDI,ALTO
2018-10-16,6440.43,6493.11,6375.0,6457.11,6457.11,6576.352000000001,7201.47585,49.61987647279325,201.71920272000114,10080.9913573,7153.195092751999,VENDI,ALTO
2018-10-17,6457.1,6459.99,6411.19,6443.7,6443.7,6563.805799999999,7199.05185,49.02332470415153,190.79640252571537,5507.26662058,7034.6147207285,VENDI,ALTO
2018-10-18,6443.69,6489.83,6355.0,6394.96,6394.96,6551.0869999999995,7196.946599999999,46.82006398306803,186.7988023453071,7212.21394135,6943.268966669,VENDI,ALTO
2018-10-19,6394.96,6409.61,6353.86,6382.99,6382.99,6539.086799999999,7193.636499999999,46.270071679629076,177.4381736063566,3816.48535963,6915.497462184001,VENDI,ALTO
2018-10-20,6382.99,6420.0,6369.0,6414.0,6414.0,6527.0666,7188.581999999999,47.9750869442213,168.40687549161683,3425.84267768,6901.8535427159995,VENDI,ALTO
2018-10-21,6413.99,6452.87,6405.57,6415.88,6415.88,6511.5626,7186.703,48.08265053431898,159.75638438507278,2611.79072657,6675.102540489999,VENDI,ALTO
2018-10-22,6415.87,6427.63,6377.77,6407.65,6407.65,6493.815600000001,7184.812,47.61850269753577,151.90664264328183,4004.82602681,6603.142023614999,VENDI,ALTO
2018-10-23,6407.64,6411.5,6360.0,6395.14,6395.14,6476.5788,7183.69265,46.877743945876475,144.73473959733312,4036.62569307,6491.752332252001,VENDI,ALTO
2018-10-24,6395.13,6471.0,6395.13,6415.98,6415.98,6457.698399999999,7181.3025,48.32002028382763,139.81582962609502,5193.91688879,6417.6080355405,VENDI,ALTO
2018-10-25,6415.97,6422.0,6377.5,6395.58,6395.58,6451.850799999999,7178.180349999999,46.97552059632192,133.00755608137393,3747.24490173,6337.607059020001,VENDI,ALTO
2018-10-26,6395.58,6450.0,6383.54,6404.87,6404.87,6450.048200000001,7176.349050000001,47.68934920695459,128.25415921841866,4134.91005811,6408.089738181,VENDI,ALTO
2018-10-27,6404.87,6421.76,6390.0,6409.12,6409.12,6450.330400000001,7174.2697,48.034012175394786,121.36171927424593,2332.79150241,6393.454402807501,VENDI,ALTO
2018-10-28,6409.11,6415.0,6380.01,6403.62,6403.62,6454.6428000000005,7171.5728500000005,47.5969511518607,115.19231075465693,2142.01330512,6228.161293735,VENDI,ALTO
2018-10-29,6403.63,6414.99,6211.0,6266.0,6266.0,6455.2626,7163.3228500000005,38.22475321292625,121.53500284361,6986.99576529,6348.4655948635,VENDI,ALTO
2018-10-30,6266.0,6289.0,6240.54,6267.63,6267.63,6454.6152,7155.19505,38.379520128684476,116.31535978335215,4101.07125232,6234.1355581575,VENDI,ALTO
2018-10-31,6267.63,6353.24,6201.67,6304.18,6304.18,6455.048200000001,7146.700400000001,41.894824364081046,118.83354837025556,5229.24512215,5459.059639553,VENDI,ALTO
2018-11-01,6304.18,6360.0,6293.44,6344.0,6344.0,6455.408200000001,7136.64415,45.53996520771544,115.09972348666591,4490.97798078,5404.876169034,VENDI,ALTO
2018-11-02,6344.0,6378.77,6333.94,6349.8,6349.8,6452.684400000001,7128.148500000001,46.07064934665005,110.0804575233327,4182.90368781,5421.878388876,VENDI,ALTO
2018-11-03,6349.8,6351.7,6315.91,6331.96,6331.96,6449.7628,7120.3478000000005,44.63006962412642,104.77399627166608,2572.93306167,5362.3691246495,VENDI,ALTO
2018-11-04,6331.96,6464.15,6313.17,6423.28,6423.28,6447.8548,7111.70395,52.77105451819679,108.07442510940419,4055.76910661,4493.340751788999,VENDI,ALTO
2018-11-05,6423.29,6439.99,6372.0,6404.0,6404.0,6445.9748,7102.353950000001,51.06401437096383,105.21125188730387,4088.66689308,4193.724528578,VENDI,ALTO
2018-11-06,6404.0,6449.65,6387.82,6448.5,6448.5,6449.930799999999,7090.2651000000005,54.70590744303543,102.11259103821074,5512.34724778,4193.978559937999,VENDI,ALTO
2018-11-07,6448.5,6540.0,6448.5,6503.12,6503.12,6453.279199999999,7078.2036,58.7625523671916,101.35454882119569,5832.93617972,4125.014671856499,MANTIENI STATO ATTUALE,ALTO
2018-11-08,6503.12,6511.88,6388.0,6406.24,6406.24,6453.6651999999995,7066.25975,50.178198440395235,102.96350961968172,5335.81077269,4200.9809425095,MANTIENI STATO ATTUALE,ALTO
2018-11-09,6406.24,6415.0,6305.0,6334.89,6334.89,6450.5008,7053.277700000001,44.96799137563388,103.46611607541874,4588.21636599,4259.099626925,VENDI,ALTO
2018-11-10,6334.89,6374.0,6327.46,6347.42,6347.42,6442.449199999999,7036.7893,46.0278583200515,99.39996492717454,2421.62395944,4249.591288568499,VENDI,ALTO
2018-11-11,6347.42,6360.0,6271.15,6357.6,6357.6,6435.454600000001,7024.2474,46.92225430838007,98.64639600380497,2363.52860474,4167.526417464999,VENDI,ALTO
2018-11-12,6357.6,6383.59,6305.95,6327.87,6327.87,6428.0722,7009.5262,44.597879218776924,97.14593914639036,3731.22277403,4152.256271512999,VENDI,ALTO
2018-11-13,6327.87,6328.22,6252.5,6259.34,6259.34,6421.6172,6996.21015,39.714234665537276,95.61551492164821,4686.91466432,4126.9061602895,VENDI,ALTO
2018-11-14,6259.35,6293.38,5280.93,5605.46,5605.46,6404.9886,6977.5875,18.68724445713876,161.10369242724477,32734.2371058,5576.2557704929995,VENDI,ALTO
2018-11-15,5605.01,5645.0,5188.0,5579.52,5579.52,6387.465800000001,6958.54005,18.27389381840608,182.23914296815585,21893.75591627,6464.198063401001,VENDI,ALTO
2018-11-16,5579.5,5609.91,5410.0,5512.24,5512.24,6364.1104000000005,6939.882100000001,17.21056134697585,183.501347041859,9359.82281671,6815.549629116,VENDI,ALTO
2018-11-17,5512.26,5544.0,5450.83,5504.17,5504.17,6341.7936,6922.0415,17.082164865228236,177.0491079674405,4784.39720845,6947.668824282499,VENDI,ALTO
2018-11-18,5503.34,5665.0,5503.34,5560.0,5560.0,6321.3736,6903.8891,21.448255042107505,175.9498859697662,4724.53451302,6834.545761669001,VENDI,ALTO
2018-11-19,5560.0,5560.0,4670.05,4733.5,4733.5,6283.9436,6878.927900000001,11.660025317995036,226.9498941147829,41591.922304,8709.088314252998,VENDI,ALTO
2018-11-20,4736.67,4889.0,4035.0,4349.23,4349.23,6239.471599999999,6852.24905,9.491252663016468,271.7391873922984,66596.87804572,11777.4699604315,VENDI,ALTO
2018-11-21,4349.24,4627.55,4239.01,4545.11,4545.11,6200.404600000001,6825.9746000000005,17.876577197819515,280.0821025785628,28516.37041797,12978.739582291,VENDI,ALTO
2018-11-22,4545.12,4589.0,4238.69,4265.36,4265.36,6156.3912,6799.3014,15.64698843776796,285.09838096580836,13038.24058241,13421.506427020999,VENDI,ALTO
2018-11-23,4268.18,4366.05,4085.73,4283.8,4283.8,6111.1182,6773.955400000001,16.387255424509206,284.7570680396792,19589.94093581,14272.356820728,VENDI,ALTO
2018-11-24,4283.8,4370.78,3650.84,3774.99,3774.99,6054.739199999999,6746.94125,12.997755939409672,315.8415631797021,22955.31007799,15217.333869297003,VENDI,ALTO
2018-11-25,3775.0,4120.0,3456.78,3936.69,3936.69,6002.4244,6720.1242999999995,18.74943696940001,340.65430866686626,39067.0408264,16966.252565963,VENDI,ALTO
2018-11-26,3936.7,4076.25,3508.0,3731.32,3731.32,5945.650799999999,6693.728349999999,17.19465507779462,356.9111437620901,36455.22367637,18513.396387392502,VENDI,ALTO
2018-11-27,3731.01,3830.0,3562.9,3775.0,3775.0,5888.9893999999995,6670.586700000001,18.738125771112053,350.49606206479797,23788.7518536,19411.1871710865,VENDI,ALTO
2018-11-28,3775.01,4365.0,3775.0,4225.03,4225.03,5841.700400000001,6649.336850000001,32.66422272155103,367.6034862030267,35951.14939353,20941.9541021285,VENDI,ALTO
2018-11-29,4224.86,4414.89,4077.88,4248.0,4248.0,5796.1692,6627.14635,33.29260047772763,365.4182371885248,20589.29919427,21742.0082435425,VENDI,ALTO
2018-11-30,4247.99,4297.71,3869.0,3976.0,3976.0,5752.5954,6603.67635,29.751950753994024,369.9390773893445,20010.38688175,22621.446389658002,VENDI,ALTO
2018-12-01,3976.01,4277.0,3910.08,4142.01,4142.01,5711.6754,6581.9991,34.34156120628758,369.72342900439133,10546.5152018,23030.595719511002,VENDI,ALTO
2018-12-02,4142.01,4266.0,4036.0,4103.19,4103.19,5669.819199999999,6560.79505,33.78568227263288,359.7431840755063,11311.33063575,23409.601112597004,VENDI,ALTO
2018-12-03,4102.8,4119.98,3741.95,3833.47,3833.47,5622.8188,6539.6674,30.13575237781994,361.0493852129701,17040.92435324,24027.301597043002,VENDI,ALTO
2018-12-04,3833.47,4035.1,3732.43,3901.84,3901.84,5572.047200000001,6517.98405,32.13709474751458,356.87942912632934,16954.8572436,23238.332603933002,VENDI,ALTO
2018-12-05,3901.84,3912.53,3660.0,3694.39,3694.39,5516.792799999999,6495.277999999999,29.3863830097182,349.4258984744487,14945.0424373,22890.896929984498,VENDI,ALTO
2018-12-06,3694.39,3849.0,3400.0,3433.26,3433.26,5456.584,6469.86,26.331200617550977,356.5383342977023,28942.88212469,23870.049895383498,VENDI,ALTO
2018-12-07,3433.3,3550.0,3212.0,3380.01,3380.01,5396.285,6444.792849999999,25.743433872545467,355.21416756215217,37833.3063615,25522.495353036,VENDI,ALTO
2018-12-08,3380.0,3495.0,3253.66,3401.0,3401.0,5336.6452,6421.85935,26.44046287088709,347.0802984505699,13700.64053347,25971.3006540585,VENDI,ALTO
2018-12-09,3401.0,3642.51,3367.79,3531.18,3531.18,5278.9888,6401.99025,30.780194476115,341.91170570410065,11758.12530578,24479.6108041475,VENDI,ALTO
2018-12-10,3531.18,3590.71,3354.97,3410.15,3410.15,5218.8742,6381.12025,29.063454328585152,334.32801243952207,13513.91205579,21825.462504650997,VENDI,ALTO
2018-12-11,3410.15,3424.92,3293.49,3349.36,3349.36,5157.7084,6360.5715,28.212324391369634,319.8352972652705,11090.98128121,20954.193047813,VENDI,ALTO
2018-12-12,3350.27,3486.16,3325.58,3430.24,3430.24,5098.4104,6341.032950000001,31.103276433524982,308.45991888917973,10524.18793316,20828.4904153505,VENDI,ALTO
2018-12-13,3430.24,3439.63,3227.96,3265.0,3265.0,5035.3908,6320.624750000001,28.57172805899478,301.54635325423834,14265.2612416,20562.256430639998,VENDI,ALTO
2018-12-14,3265.0,3294.9,3135.0,3195.71,3195.71,4971.3934,6301.0635999999995,27.558795837687413,291.42875659322135,14656.53845193,20147.317849337,VENDI,ALTO
2018-12-15,3195.71,3228.69,3128.89,3183.0,3183.0,4906.956,6279.6786,27.367135217608364,277.74098826513415,9343.27239692,18661.129427863,VENDI,ALTO
2018-12-16,3183.01,3258.0,3181.24,3195.0,3195.0,4842.6736,6258.753549999999,27.87713034711001,263.3852033890532,7211.24213116,17198.9303506025,VENDI,ALTO
